vehicle_id,shop_id,daily_rental_usd,available_units,condition
BIKE_19700,SHOP_009,33.0,3,Good
BIKE_05135,SHOP_009,31.0,2,Good
BIKE_07768,SHOP_009,23.0,1,Good
BIKE_24947,SHOP_003,30.0,1,Good
BIKE_33237,SHOP_003,31.0,3,Good
BIKE_31015,SHOP_003,32.0,1,Good
BIKE_11568,SHOP_003,31.0,1,Excellent
BIKE_17902,SHOP_003,28.0,2,Good
BIKE_17902,SHOP_009,27.0,1,Excellent
BIKE_09880,SHOP_006,11.0,3,Good
BIKE_09880,SHOP_003,11.0,3,Excellent
BIKE_16200,SHOP_009,26.0,1,Good
BIKE_16200,SHOP_003,24.0,2,Good
BIKE_13325,SHOP_009,27.0,1,Excellent
BIKE_13325,SHOP_003,28.0,1,Excellent
BIKE_33585,SHOP_003,24.0,2,Excellent
BIKE_15057,SHOP_009,18.0,1,Good
BIKE_15057,SHOP_010,19.0,1,Good
BIKE_33165,SHOP_006,11.0,2,Good
BIKE_33165,SHOP_009,9.0,2,Excellent
BIKE_09667,SHOP_009,11.0,3,Fair
BIKE_09667,SHOP_007,9.0,2,Fair
BIKE_14969,SHOP_009,9.0,2,Good
BIKE_03198,SHOP_009,32.0,2,Fair
BIKE_04304,SHOP_003,25.0,1,Excellent
BIKE_09767,SHOP_009,28.0,2,Good
BIKE_09767,SHOP_003,28.0,3,Good
BIKE_09565,SHOP_009,10.0,1,Good
BIKE_09565,SHOP_007,9.0,2,Good
BIKE_37021,SHOP_009,29.0,1,Excellent
BIKE_37021,SHOP_003,29.0,1,Good
BIKE_29574,SHOP_009,51.0,1,Good
BIKE_29574,SHOP_003,48.0,3,Good
BIKE_22045,SHOP_007,9.0,2,Good
BIKE_22045,SHOP_003,12.0,1,Fair
BIKE_06876,SHOP_010,22.0,2,Good
BIKE_22607,SHOP_003,21.0,1,Fair
BIKE_00622,SHOP_009,37.0,1,Good
BIKE_22001,SHOP_004,20.0,3,Good
BIKE_22001,SHOP_003,19.0,3,Fair
BIKE_19676,SHOP_001,9.0,2,Good
BIKE_19676,SHOP_009,12.0,1,Good
BIKE_38183,SHOP_003,29.0,2,Good
BIKE_38183,SHOP_009,28.0,3,Good
BIKE_25076,SHOP_001,12.0,3,Good
BIKE_28070,SHOP_003,33.0,2,Good
BIKE_33101,SHOP_003,20.0,1,Good
BIKE_33101,SHOP_009,24.0,2,Good
BIKE_07284,SHOP_003,21.0,3,Good
BIKE_10888,SHOP_003,11.0,1,Good
BIKE_10888,SHOP_007,12.0,2,Fair
BIKE_18003,SHOP_009,42.0,3,Good
BIKE_18003,SHOP_003,41.0,1,Good
BIKE_06896,SHOP_003,51.0,3,Good
BIKE_21391,SHOP_003,21.0,2,Excellent
BIKE_14129,SHOP_003,24.0,2,Good
BIKE_08514,SHOP_006,9.0,3,Fair
BIKE_07916,SHOP_009,22.0,3,Good
BIKE_07916,SHOP_006,21.0,1,Good
BIKE_12369,SHOP_001,20.0,1,Excellent
BIKE_35215,SHOP_003,42.0,2,Good
BIKE_35215,SHOP_009,41.0,2,Good
BIKE_06178,SHOP_009,48.0,3,Good
BIKE_06178,SHOP_003,48.0,2,Fair
BIKE_35427,SHOP_003,26.0,2,Fair
BIKE_35427,SHOP_009,23.0,3,Good
BIKE_03690,SHOP_003,43.0,1,Good
BIKE_03690,SHOP_009,42.0,2,Good
BIKE_27838,SHOP_006,11.0,1,Good
BIKE_27838,SHOP_003,10.0,2,Good
BIKE_10919,SHOP_009,30.0,2,Fair
BIKE_09042,SHOP_009,47.0,1,Fair
BIKE_09042,SHOP_003,44.0,3,Fair
BIKE_36906,SHOP_012,39.0,2,Good
BIKE_10726,SHOP_003,9.0,2,Good
BIKE_02208,SHOP_003,10.0,1,Good
BIKE_06436,SHOP_010,22.0,2,Fair
BIKE_06436,SHOP_009,20.0,3,Good
BIKE_32380,SHOP_012,40.0,2,Good
BIKE_37481,SHOP_006,8.0,3,Good
BIKE_20199,SHOP_009,30.0,2,Good
BIKE_18674,SHOP_009,24.0,2,Good
BIKE_18674,SHOP_003,21.0,1,Good
BIKE_36529,SHOP_009,37.0,3,Good
BIKE_36529,SHOP_003,38.0,1,Good
BIKE_02298,SHOP_009,29.0,2,Excellent
BIKE_02298,SHOP_003,26.0,1,Good
BIKE_22726,SHOP_001,21.0,3,Good
BIKE_22726,SHOP_003,20.0,3,Fair
BIKE_11904,SHOP_001,11.0,2,Excellent
BIKE_11904,SHOP_009,11.0,3,Good
BIKE_13364,SHOP_007,22.0,1,Excellent
BIKE_19224,SHOP_009,34.0,1,Good
BIKE_19224,SHOP_003,34.0,2,Good
BIKE_06992,SHOP_006,23.0,2,Excellent
BIKE_06992,SHOP_001,21.0,3,Fair
BIKE_02388,SHOP_009,20.0,2,Good
BIKE_27133,SHOP_009,31.0,2,Fair
BIKE_05556,SHOP_003,20.0,3,Good
BIKE_05556,SHOP_009,20.0,1,Good
BIKE_36857,SHOP_009,29.0,1,Good
BIKE_28617,SHOP_003,24.0,1,Good
BIKE_11146,SHOP_003,22.0,3,Good
BIKE_26395,SHOP_003,30.0,1,Good
BIKE_32465,SHOP_003,10.0,2,Good
BIKE_32465,SHOP_009,11.0,2,Fair
BIKE_36717,SHOP_006,11.0,2,Good
BIKE_36717,SHOP_001,9.0,2,Excellent
BIKE_17561,SHOP_003,23.0,2,Fair
BIKE_06067,SHOP_012,51.0,1,Fair
BIKE_08094,SHOP_006,11.0,3,Good
BIKE_36206,SHOP_009,20.0,2,Excellent
BIKE_13198,SHOP_009,24.0,3,Fair
BIKE_19892,SHOP_006,9.0,1,Good
BIKE_19892,SHOP_003,11.0,1,Fair
BIKE_34045,SHOP_009,10.0,3,Fair
BIKE_33876,SHOP_003,28.0,3,Fair
BIKE_33876,SHOP_009,28.0,2,Excellent
BIKE_29893,SHOP_012,52.0,2,Good
BIKE_01928,SHOP_009,23.0,1,Good
BIKE_01928,SHOP_003,27.0,2,Excellent
BIKE_28723,SHOP_003,24.0,1,Good
BIKE_28723,SHOP_009,25.0,2,Fair
BIKE_08928,SHOP_009,11.0,1,Fair
BIKE_07801,SHOP_003,26.0,1,Good
BIKE_11994,SHOP_003,36.0,1,Excellent
BIKE_11994,SHOP_009,35.0,1,Excellent
BIKE_13837,SHOP_003,9.0,3,Good
BIKE_11313,SHOP_004,24.0,1,Good
BIKE_11313,SHOP_006,24.0,2,Good
BIKE_32468,SHOP_009,48.0,2,Good
BIKE_32468,SHOP_003,45.0,2,Excellent
BIKE_02404,SHOP_003,33.0,2,Good
BIKE_05716,SHOP_009,31.0,2,Good
BIKE_05716,SHOP_003,30.0,2,Good
BIKE_22364,SHOP_009,46.0,2,Good
BIKE_08180,SHOP_003,23.0,2,Good
BIKE_06578,SHOP_009,30.0,3,Good
BIKE_31874,SHOP_001,13.0,3,Fair
BIKE_27550,SHOP_003,30.0,3,Good
BIKE_27550,SHOP_009,28.0,3,Excellent
BIKE_01009,SHOP_003,20.0,3,Good
BIKE_01009,SHOP_009,19.0,1,Excellent
BIKE_33329,SHOP_003,25.0,3,Good
BIKE_33121,SHOP_009,28.0,3,Good
BIKE_36724,SHOP_003,19.0,2,Good
BIKE_36724,SHOP_009,21.0,1,Good
BIKE_36538,SHOP_003,22.0,3,Good
BIKE_34239,SHOP_009,8.0,1,Fair
BIKE_34239,SHOP_003,11.0,3,Good
BIKE_14313,SHOP_009,28.0,2,Excellent
BIKE_02884,SHOP_003,9.0,3,Fair
BIKE_02884,SHOP_009,9.0,3,Good
BIKE_32000,SHOP_009,36.0,1,Excellent
BIKE_32000,SHOP_003,36.0,2,Good
BIKE_00878,SHOP_009,23.0,3,Fair
BIKE_24001,SHOP_009,43.0,3,Good
BIKE_24001,SHOP_003,43.0,1,Excellent
BIKE_24788,SHOP_003,27.0,3,Good
BIKE_24788,SHOP_009,26.0,2,Good
BIKE_17021,SHOP_003,36.0,2,Good
BIKE_17021,SHOP_009,37.0,2,Fair
BIKE_23337,SHOP_009,24.0,1,Fair
BIKE_23337,SHOP_003,21.0,1,Good
BIKE_07767,SHOP_009,22.0,3,Fair
BIKE_18411,SHOP_003,30.0,3,Excellent
BIKE_33216,SHOP_003,29.0,3,Good
BIKE_26218,SHOP_009,30.0,3,Good
BIKE_08525,SHOP_001,22.0,3,Good
BIKE_08525,SHOP_010,21.0,3,Good
BIKE_13014,SHOP_003,23.0,1,Good
BIKE_13014,SHOP_009,22.0,2,Excellent
BIKE_31603,SHOP_003,25.0,3,Excellent
BIKE_31603,SHOP_009,26.0,2,Excellent
BIKE_00359,SHOP_003,30.0,2,Good
BIKE_32283,SHOP_007,9.0,2,Good
BIKE_32283,SHOP_003,10.0,3,Good
BIKE_28161,SHOP_003,10.0,3,Fair
BIKE_03132,SHOP_009,28.0,3,Good
BIKE_29649,SHOP_009,30.0,1,Excellent
BIKE_32305,SHOP_003,12.0,1,Excellent
BIKE_32305,SHOP_001,8.0,2,Fair
BIKE_18955,SHOP_003,35.0,2,Fair
BIKE_37257,SHOP_009,25.0,3,Good
BIKE_37257,SHOP_003,24.0,1,Excellent
BIKE_18902,SHOP_009,24.0,2,Good
BIKE_28680,SHOP_009,35.0,3,Good
BIKE_26271,SHOP_003,28.0,1,Good
BIKE_26271,SHOP_009,28.0,3,Fair
BIKE_29121,SHOP_003,22.0,1,Excellent
BIKE_21931,SHOP_006,9.0,1,Good
BIKE_11497,SHOP_003,26.0,2,Excellent
BIKE_11497,SHOP_009,25.0,2,Excellent
BIKE_18192,SHOP_003,19.0,3,Excellent
BIKE_18192,SHOP_006,20.0,1,Good
BIKE_36366,SHOP_003,26.0,1,Good
BIKE_27320,SHOP_009,33.0,3,Good
BIKE_27320,SHOP_003,33.0,1,Good
BIKE_01328,SHOP_012,78.0,3,Excellent
BIKE_13517,SHOP_009,36.0,1,Good
BIKE_21167,SHOP_009,21.0,2,Good
BIKE_24634,SHOP_009,12.0,2,Excellent
BIKE_34918,SHOP_003,32.0,1,Good
BIKE_34918,SHOP_009,31.0,2,Excellent
BIKE_10153,SHOP_009,22.0,2,Excellent
BIKE_10153,SHOP_003,22.0,3,Good
BIKE_06951,SHOP_003,20.0,3,Excellent
BIKE_24607,SHOP_003,35.0,3,Fair
BIKE_02796,SHOP_003,23.0,1,Fair
BIKE_02796,SHOP_009,21.0,1,Excellent
BIKE_21276,SHOP_003,29.0,3,Good
BIKE_21276,SHOP_009,29.0,3,Fair
BIKE_35007,SHOP_009,11.0,1,Excellent
BIKE_31967,SHOP_003,25.0,1,Fair
BIKE_14672,SHOP_003,31.0,2,Good
BIKE_13539,SHOP_009,19.0,1,Good
BIKE_05706,SHOP_003,29.0,2,Fair
BIKE_05706,SHOP_009,26.0,1,Excellent
BIKE_26303,SHOP_006,9.0,1,Fair
BIKE_26303,SHOP_001,12.0,1,Good
BIKE_37793,SHOP_010,17.0,2,Good
BIKE_37793,SHOP_001,18.0,1,Good
BIKE_19746,SHOP_006,17.0,2,Fair
BIKE_19746,SHOP_007,18.0,2,Good
BIKE_01356,SHOP_009,27.0,1,Fair
BIKE_01356,SHOP_003,27.0,3,Good
BIKE_37083,SHOP_009,18.0,1,Good
BIKE_27063,SHOP_009,32.0,3,Excellent
BIKE_27063,SHOP_003,28.0,3,Good
BIKE_29659,SHOP_009,29.0,3,Good
BIKE_29659,SHOP_003,29.0,1,Good
BIKE_27618,SHOP_012,40.0,3,Good
BIKE_11813,SHOP_009,28.0,1,Good
BIKE_11813,SHOP_003,30.0,2,Good
BIKE_13586,SHOP_009,27.0,2,Good
BIKE_22204,SHOP_003,11.0,2,Good
BIKE_22204,SHOP_009,12.0,3,Good
BIKE_00286,SHOP_001,11.0,3,Fair
BIKE_00286,SHOP_003,10.0,1,Good
BIKE_32456,SHOP_012,119.0,2,Good
BIKE_26228,SHOP_001,9.0,1,Good
BIKE_26228,SHOP_009,9.0,3,Good
BIKE_33382,SHOP_003,32.0,3,Excellent
BIKE_33382,SHOP_009,29.0,1,Good
BIKE_32773,SHOP_003,26.0,1,Fair
BIKE_13641,SHOP_007,9.0,3,Good
BIKE_17972,SHOP_009,33.0,2,Excellent
BIKE_16953,SHOP_009,18.0,3,Good
BIKE_25454,SHOP_009,25.0,2,Good
BIKE_25454,SHOP_003,25.0,3,Fair
BIKE_14913,SHOP_009,27.0,2,Fair
BIKE_14459,SHOP_003,27.0,2,Good
BIKE_14459,SHOP_009,25.0,1,Good
BIKE_25960,SHOP_003,26.0,3,Fair
BIKE_31959,SHOP_003,28.0,1,Good
BIKE_31959,SHOP_009,28.0,1,Good
BIKE_12250,SHOP_006,12.0,2,Good
BIKE_32639,SHOP_003,25.0,3,Good
BIKE_21286,SHOP_006,19.0,1,Good
BIKE_21286,SHOP_009,18.0,1,Fair
BIKE_19148,SHOP_009,44.0,1,Good
BIKE_19148,SHOP_003,45.0,2,Fair
BIKE_09532,SHOP_009,50.0,3,Excellent
BIKE_29275,SHOP_003,24.0,3,Good
BIKE_07164,SHOP_009,36.0,1,Good
BIKE_33005,SHOP_009,38.0,1,Good
BIKE_33005,SHOP_003,39.0,1,Good
BIKE_13933,SHOP_003,10.0,3,Excellent
BIKE_09738,SHOP_009,26.0,1,Fair
BIKE_09738,SHOP_003,28.0,3,Good
BIKE_18735,SHOP_009,45.0,2,Excellent
BIKE_20490,SHOP_003,19.0,1,Good
BIKE_20490,SHOP_001,20.0,2,Good
BIKE_20023,SHOP_006,18.0,1,Fair
BIKE_20023,SHOP_003,18.0,2,Good
BIKE_04119,SHOP_003,24.0,2,Good
BIKE_04119,SHOP_009,25.0,3,Good
BIKE_09477,SHOP_009,28.0,1,Good
BIKE_15181,SHOP_006,23.0,1,Good
BIKE_09068,SHOP_012,42.0,2,Fair
BIKE_10186,SHOP_003,30.0,1,Good
BIKE_10186,SHOP_009,30.0,1,Good
BIKE_25450,SHOP_003,27.0,3,Fair
BIKE_36364,SHOP_012,44.0,3,Good
BIKE_28963,SHOP_010,21.0,1,Good
BIKE_05844,SHOP_003,19.0,3,Good
BIKE_07348,SHOP_007,22.0,2,Good
BIKE_07348,SHOP_006,21.0,3,Good
BIKE_06300,SHOP_012,47.0,1,Excellent
BIKE_13019,SHOP_009,9.0,3,Good
BIKE_19032,SHOP_009,24.0,3,Fair
BIKE_19032,SHOP_003,24.0,1,Good
BIKE_24462,SHOP_009,19.0,1,Good
BIKE_24462,SHOP_003,21.0,1,Fair
BIKE_16366,SHOP_001,24.0,3,Excellent
BIKE_09641,SHOP_009,22.0,3,Good
BIKE_09641,SHOP_003,20.0,3,Good
BIKE_20562,SHOP_007,11.0,3,Fair
BIKE_20572,SHOP_010,9.0,1,Good
BIKE_25489,SHOP_009,21.0,3,Good
BIKE_25489,SHOP_003,21.0,1,Excellent
BIKE_31232,SHOP_009,11.0,2,Good
BIKE_02054,SHOP_001,11.0,3,Fair
BIKE_02054,SHOP_009,10.0,1,Excellent
BIKE_04880,SHOP_009,49.0,3,Good
BIKE_04880,SHOP_003,51.0,2,Good
BIKE_33178,SHOP_003,28.0,2,Good
BIKE_34126,SHOP_007,16.0,1,Good
BIKE_34126,SHOP_001,17.0,1,Excellent
BIKE_05860,SHOP_007,9.0,3,Good
BIKE_08213,SHOP_003,46.0,2,Fair
BIKE_08213,SHOP_009,43.0,1,Good
BIKE_33793,SHOP_003,12.0,1,Good
BIKE_04254,SHOP_009,29.0,2,Excellent
BIKE_04254,SHOP_003,29.0,3,Fair
BIKE_09085,SHOP_009,41.0,3,Good
BIKE_09085,SHOP_003,43.0,3,Good
BIKE_35338,SHOP_009,32.0,2,Excellent
BIKE_13154,SHOP_003,37.0,1,Good
BIKE_15709,SHOP_009,32.0,3,Good
BIKE_15709,SHOP_003,34.0,3,Fair
BIKE_22583,SHOP_003,26.0,3,Good
BIKE_22583,SHOP_009,29.0,3,Good
BIKE_00677,SHOP_003,32.0,3,Fair
BIKE_00677,SHOP_009,34.0,2,Fair
BIKE_20663,SHOP_007,10.0,3,Good
BIKE_20663,SHOP_009,10.0,1,Excellent
BIKE_06341,SHOP_006,9.0,1,Good
BIKE_06341,SHOP_009,11.0,2,Excellent
BIKE_05414,SHOP_003,28.0,3,Good
BIKE_05414,SHOP_009,27.0,1,Excellent
BIKE_29178,SHOP_003,29.0,3,Good
BIKE_29178,SHOP_009,30.0,2,Fair
BIKE_14075,SHOP_007,21.0,3,Good
BIKE_37759,SHOP_012,41.0,1,Good
BIKE_16969,SHOP_009,32.0,2,Excellent
BIKE_18145,SHOP_009,34.0,1,Excellent
BIKE_19161,SHOP_009,47.0,3,Excellent
BIKE_02616,SHOP_003,23.0,1,Excellent
BIKE_04525,SHOP_004,10.0,2,Good
BIKE_04525,SHOP_009,14.0,2,Fair
BIKE_13356,SHOP_009,29.0,2,Good
BIKE_13356,SHOP_003,30.0,2,Good
BIKE_20775,SHOP_003,26.0,2,Good
BIKE_15130,SHOP_006,24.0,3,Good
BIKE_15130,SHOP_004,24.0,2,Excellent
BIKE_36117,SHOP_006,20.0,3,Good
BIKE_02584,SHOP_003,24.0,1,Good
BIKE_16410,SHOP_003,29.0,3,Good
BIKE_16410,SHOP_009,29.0,3,Excellent
BIKE_24844,SHOP_001,9.0,1,Good
BIKE_24844,SHOP_003,8.0,2,Good
BIKE_02425,SHOP_012,55.0,1,Fair
BIKE_37956,SHOP_007,10.0,3,Good
BIKE_37956,SHOP_003,9.0,3,Fair
BIKE_22926,SHOP_009,24.0,1,Good
BIKE_22926,SHOP_003,24.0,1,Good
BIKE_18420,SHOP_003,29.0,2,Fair
BIKE_22224,SHOP_009,25.0,1,Good
BIKE_22224,SHOP_003,28.0,2,Excellent
BIKE_28344,SHOP_009,25.0,2,Fair
BIKE_22514,SHOP_003,27.0,2,Good
BIKE_22514,SHOP_009,26.0,1,Good
BIKE_24132,SHOP_009,11.0,1,Excellent
BIKE_09792,SHOP_009,22.0,3,Good
BIKE_05634,SHOP_009,31.0,3,Excellent
BIKE_05634,SHOP_003,31.0,3,Excellent
BIKE_12548,SHOP_001,9.0,3,Fair
BIKE_12548,SHOP_003,11.0,2,Good
BIKE_22972,SHOP_003,27.0,2,Fair
BIKE_22972,SHOP_009,24.0,3,Good
BIKE_23507,SHOP_012,42.0,1,Fair
BIKE_10026,SHOP_003,34.0,1,Good
BIKE_34316,SHOP_009,10.0,1,Good
BIKE_21005,SHOP_009,23.0,1,Good
BIKE_21005,SHOP_003,24.0,1,Good
BIKE_28475,SHOP_001,10.0,2,Good
BIKE_28475,SHOP_006,11.0,3,Good
BIKE_05132,SHOP_009,9.0,3,Excellent
BIKE_09802,SHOP_009,19.0,3,Good
BIKE_09802,SHOP_003,20.0,2,Excellent
BIKE_23415,SHOP_006,11.0,2,Fair
BIKE_08825,SHOP_003,20.0,3,Good
BIKE_02715,SHOP_003,26.0,1,Fair
BIKE_02715,SHOP_009,27.0,3,Excellent
BIKE_19847,SHOP_009,32.0,1,Fair
BIKE_19847,SHOP_003,35.0,1,Good
BIKE_06422,SHOP_003,21.0,2,Good
BIKE_06422,SHOP_009,21.0,2,Fair
BIKE_05133,SHOP_001,12.0,1,Good
BIKE_08511,SHOP_001,13.0,1,Good
BIKE_08511,SHOP_007,13.0,1,Good
BIKE_35998,SHOP_003,28.0,1,Good
BIKE_35998,SHOP_009,27.0,1,Good
BIKE_02211,SHOP_009,29.0,2,Good
BIKE_04832,SHOP_001,20.0,1,Excellent
BIKE_13793,SHOP_012,40.0,1,Good
BIKE_22919,SHOP_003,36.0,3,Good
BIKE_02918,SHOP_003,28.0,1,Excellent
BIKE_33599,SHOP_006,19.0,3,Good
BIKE_32788,SHOP_001,9.0,2,Good
BIKE_32788,SHOP_009,10.0,2,Good
BIKE_29501,SHOP_007,17.0,1,Excellent
BIKE_29501,SHOP_010,18.0,3,Good
BIKE_02533,SHOP_003,39.0,3,Fair
BIKE_02533,SHOP_009,41.0,2,Excellent
BIKE_00017,SHOP_009,32.0,3,Fair
BIKE_34615,SHOP_004,22.0,3,Good
BIKE_18210,SHOP_003,40.0,3,Good
BIKE_18210,SHOP_009,39.0,3,Good
BIKE_12830,SHOP_009,22.0,1,Good
BIKE_12830,SHOP_010,23.0,3,Good
BIKE_17268,SHOP_003,35.0,2,Excellent
BIKE_28051,SHOP_009,24.0,3,Good
BIKE_28976,SHOP_004,21.0,2,Excellent
BIKE_29517,SHOP_003,10.0,2,Good
BIKE_15288,SHOP_006,11.0,1,Good
BIKE_22984,SHOP_009,25.0,3,Good
BIKE_22984,SHOP_003,24.0,2,Good
BIKE_35491,SHOP_001,21.0,1,Excellent
BIKE_35491,SHOP_010,22.0,2,Good
BIKE_34642,SHOP_003,12.0,2,Good
BIKE_25011,SHOP_009,30.0,3,Good
BIKE_25011,SHOP_003,28.0,2,Good
BIKE_18025,SHOP_006,22.0,2,Excellent
BIKE_18025,SHOP_009,24.0,1,Excellent
BIKE_04590,SHOP_009,29.0,3,Fair
BIKE_10354,SHOP_009,44.0,1,Fair
BIKE_35555,SHOP_003,34.0,2,Good
BIKE_20685,SHOP_007,23.0,1,Fair
BIKE_20685,SHOP_010,21.0,1,Fair
BIKE_16752,SHOP_009,23.0,1,Good
BIKE_16752,SHOP_003,21.0,3,Fair
BIKE_34781,SHOP_012,67.0,2,Excellent
BIKE_34821,SHOP_007,9.0,3,Fair
BIKE_32192,SHOP_009,33.0,2,Good
BIKE_32192,SHOP_003,34.0,1,Excellent
BIKE_25997,SHOP_003,21.0,3,Good
BIKE_25997,SHOP_009,21.0,3,Fair
BIKE_33360,SHOP_004,22.0,3,Good
BIKE_30422,SHOP_004,23.0,2,Good
BIKE_00297,SHOP_003,40.0,3,Good
BIKE_08487,SHOP_007,10.0,2,Good
BIKE_08487,SHOP_003,11.0,2,Good
BIKE_30489,SHOP_007,25.0,1,Fair
BIKE_30489,SHOP_006,23.0,1,Good
BIKE_02497,SHOP_009,20.0,2,Excellent
BIKE_00250,SHOP_009,11.0,2,Good
BIKE_13061,SHOP_009,28.0,1,Fair
BIKE_13061,SHOP_003,29.0,3,Good
BIKE_08518,SHOP_003,28.0,3,Excellent
BIKE_03103,SHOP_012,40.0,2,Good
BIKE_16293,SHOP_009,25.0,3,Good
BIKE_10463,SHOP_003,34.0,2,Fair
BIKE_37324,SHOP_009,26.0,3,Good
BIKE_37324,SHOP_003,27.0,3,Excellent
BIKE_00900,SHOP_006,24.0,1,Good
BIKE_00900,SHOP_004,24.0,1,Good
BIKE_09682,SHOP_009,44.0,1,Good
BIKE_22482,SHOP_003,41.0,2,Excellent
BIKE_22482,SHOP_009,42.0,2,Good
BIKE_33899,SHOP_003,27.0,2,Fair
BIKE_33025,SHOP_006,19.0,1,Good
BIKE_33025,SHOP_001,19.0,2,Excellent
BIKE_25598,SHOP_007,26.0,3,Fair
BIKE_25598,SHOP_006,23.0,3,Good
BIKE_31066,SHOP_001,12.0,3,Fair
BIKE_03120,SHOP_009,23.0,3,Excellent
BIKE_03120,SHOP_003,24.0,2,Fair
BIKE_09167,SHOP_012,44.0,2,Fair
BIKE_17356,SHOP_009,10.0,2,Good
BIKE_17356,SHOP_003,10.0,2,Fair
BIKE_32033,SHOP_004,14.0,3,Good
BIKE_32033,SHOP_003,10.0,2,Good
BIKE_31405,SHOP_009,20.0,3,Good
BIKE_31405,SHOP_003,21.0,2,Good
BIKE_31396,SHOP_009,22.0,2,Good
BIKE_36581,SHOP_009,22.0,1,Fair
BIKE_36581,SHOP_003,20.0,1,Good
BIKE_12788,SHOP_001,10.0,2,Good
BIKE_12788,SHOP_009,12.0,1,Excellent
BIKE_31702,SHOP_010,23.0,2,Fair
BIKE_01650,SHOP_003,31.0,2,Excellent
BIKE_01650,SHOP_009,29.0,1,Excellent
BIKE_18765,SHOP_001,24.0,1,Good
BIKE_15503,SHOP_009,35.0,1,Fair
BIKE_15503,SHOP_003,32.0,1,Good
BIKE_09146,SHOP_012,49.0,1,Fair
BIKE_30983,SHOP_012,38.0,2,Good
BIKE_15236,SHOP_009,21.0,3,Excellent
BIKE_15236,SHOP_003,21.0,1,Good
BIKE_24478,SHOP_001,19.0,3,Excellent
BIKE_24478,SHOP_006,20.0,1,Excellent
BIKE_12157,SHOP_009,40.0,2,Good
BIKE_20075,SHOP_009,21.0,2,Good
BIKE_20075,SHOP_003,20.0,2,Good
BIKE_24025,SHOP_009,27.0,3,Good
BIKE_24025,SHOP_003,26.0,3,Good
BIKE_13802,SHOP_009,21.0,3,Good
BIKE_01956,SHOP_003,40.0,3,Good
BIKE_01956,SHOP_009,41.0,2,Good
BIKE_35316,SHOP_003,21.0,3,Good
BIKE_26152,SHOP_006,9.0,1,Excellent
BIKE_08943,SHOP_009,8.0,1,Good
BIKE_08943,SHOP_003,10.0,2,Fair
BIKE_37185,SHOP_003,24.0,3,Fair
BIKE_37185,SHOP_009,25.0,1,Good
BIKE_29347,SHOP_001,11.0,1,Good
BIKE_30787,SHOP_009,35.0,2,Good
BIKE_30787,SHOP_003,37.0,2,Excellent
BIKE_19376,SHOP_004,17.0,2,Good
BIKE_07387,SHOP_003,31.0,3,Excellent
BIKE_07387,SHOP_009,33.0,2,Fair
BIKE_31519,SHOP_003,20.0,3,Excellent
BIKE_31519,SHOP_009,19.0,1,Good
BIKE_08468,SHOP_007,25.0,2,Fair
BIKE_08468,SHOP_003,25.0,2,Good
BIKE_21044,SHOP_009,32.0,3,Fair
BIKE_21044,SHOP_003,33.0,3,Good
BIKE_36948,SHOP_003,25.0,2,Good
BIKE_17989,SHOP_003,35.0,1,Good
BIKE_17989,SHOP_009,35.0,2,Good
BIKE_31381,SHOP_009,21.0,3,Excellent
BIKE_22332,SHOP_001,9.0,1,Good
BIKE_04813,SHOP_007,9.0,3,Good
BIKE_36288,SHOP_003,34.0,1,Excellent
BIKE_36288,SHOP_009,35.0,1,Good
BIKE_29138,SHOP_003,28.0,1,Fair
BIKE_18629,SHOP_003,31.0,2,Good
BIKE_18629,SHOP_009,32.0,3,Good
BIKE_23334,SHOP_006,23.0,2,Fair
BIKE_13924,SHOP_009,25.0,2,Good
BIKE_03618,SHOP_012,39.0,2,Good
BIKE_00121,SHOP_003,10.0,2,Good
BIKE_00121,SHOP_001,9.0,3,Good
BIKE_04577,SHOP_003,28.0,2,Excellent
BIKE_11131,SHOP_006,12.0,1,Good
BIKE_11131,SHOP_007,12.0,1,Good
BIKE_01148,SHOP_003,20.0,1,Fair
BIKE_01148,SHOP_004,21.0,1,Good
BIKE_03547,SHOP_003,11.0,3,Good
BIKE_03547,SHOP_001,12.0,2,Good
BIKE_23934,SHOP_012,39.0,3,Good
BIKE_31619,SHOP_009,19.0,2,Good
BIKE_02376,SHOP_009,28.0,2,Good
BIKE_02376,SHOP_003,30.0,2,Excellent
BIKE_14777,SHOP_012,45.0,2,Good
BIKE_27004,SHOP_001,8.0,1,Good
BIKE_27004,SHOP_009,9.0,3,Excellent
BIKE_30547,SHOP_001,22.0,2,Excellent
BIKE_02493,SHOP_009,28.0,3,Good
BIKE_26294,SHOP_009,28.0,1,Excellent
BIKE_34729,SHOP_003,19.0,2,Excellent
BIKE_14957,SHOP_010,22.0,3,Excellent
BIKE_14957,SHOP_003,20.0,3,Good
BIKE_25804,SHOP_012,62.0,3,Good
BIKE_19277,SHOP_009,30.0,1,Fair
BIKE_15441,SHOP_009,26.0,2,Good
BIKE_15441,SHOP_003,26.0,3,Good
BIKE_08138,SHOP_009,34.0,3,Good
BIKE_25222,SHOP_003,34.0,2,Good
BIKE_25222,SHOP_009,35.0,1,Excellent
BIKE_02937,SHOP_007,24.0,1,Good
BIKE_02937,SHOP_009,22.0,2,Good
BIKE_27325,SHOP_006,10.0,2,Good
BIKE_27325,SHOP_001,11.0,2,Good
BIKE_08134,SHOP_009,9.0,1,Good
BIKE_14124,SHOP_007,23.0,1,Excellent
